Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,11.250920295715332,11.722368240356445,10.999016761779785,11.270538330078125,11.270538330078125,1206737630
2021-01-01,11.266761779785156,12.386067390441895,11.118653297424316,11.872554779052734,11.872554779052734,1376173841
2021-01-02,11.87341022491455,12.363890647888184,11.520288467407227,12.220136642456055,12.220136642456055,1562557417
2021-01-03,12.22336483001709,13.977095603942871,11.88365364074707,13.650172233581543,13.650172233581543,2298964833
2021-01-04,13.666396141052246,15.575632095336914,12.597853660583496,13.571063041687012,13.571063041687012,2926793268
2021-01-05,13.569751739501953,14.901026725769043,13.174111366271973,14.539868354797363,14.539868354797363,2435517090
2021-01-06,14.550183296203613,17.223899841308594,14.177452087402344,17.155256271362305,17.155256271362305,3654880010
2021-01-07,17.1586856842041,17.34910011291504,15.225082397460938,16.031967163085938,16.031967163085938,2848054681
2021-01-08,16.019023895263672,16.152416229248047,14.26329231262207,15.288084983825684,15.288084983825684,2749568572
2021-01-09,15.279501914978027,17.90487289428711,15.064793586730957,17.607513427734375,17.607513427734375,2622916177
2021-01-10,17.598928451538086,18.445472717285156,15.615169525146484,16.2474308013916,16.2474308013916,3058197027
2021-01-11,16.246437072753906,16.246437072753906,12.568740844726562,14.556933403015137,14.556933403015137,3428738380
2021-01-12,14.550128936767578,15.440449714660645,13.749820709228516,13.915848731994629,13.915848731994629,2198321176
2021-01-13,13.903968811035156,16.207542419433594,13.428170204162598,15.93009090423584,15.93009090423584,2265358357
2021-01-14,15.92735767364502,17.83426856994629,15.425721168518066,17.826250076293945,17.826250076293945,2758638858
2021-01-15,17.866125106811523,21.18670654296875,17.572053909301758,20.709726333618164,20.709726333618164,6831687993
2021-01-16,20.714908599853516,22.68733787536621,19.720041275024414,20.21839714050293,20.21839714050293,5499569396
2021-01-17,20.218687057495117,23.61110496520996,19.463830947875977,23.166772842407227,23.166772842407227,5027606263
2021-01-18,23.200605392456055,23.52741241455078,21.212947845458984,22.03626251220703,22.03626251220703,3602422029
2021-01-19,22.042205810546875,22.80375862121582,20.581796646118164,20.754093170166016,20.754093170166016,3077697742
2021-01-20,20.721282958984375,21.929914474487305,19.190357208251953,21.846776962280273,21.846776962280273,3432961301
2021-01-21,21.848711013793945,21.936092376708984,18.164527893066406,18.424272537231445,18.424272537231445,3407990168
2021-01-22,18.412506103515625,22.426801681518555,17.384538650512695,21.629497528076172,21.629497528076172,4292258678
2021-01-23,21.610153198242188,25.4461612701416,21.249544143676758,24.761531829833984,24.761531829833984,5098945533
2021-01-24,24.771089553833008,24.868953704833984,23.377248764038086,24.701858520507812,24.701858520507812,3727726940
2021-01-25,24.699432373046875,25.65489387512207,22.73853874206543,23.54012107849121,23.54012107849121,3740983054
2021-01-26,23.521814346313477,23.952463150024414,21.77118682861328,23.025863647460938,23.025863647460938,3117612364
2021-01-27,23.033533096313477,23.11281967163086,20.375661849975586,21.07044792175293,21.07044792175293,3092662315
2021-01-28,21.06085205078125,24.460460662841797,20.628141403198242,23.110902786254883,23.110902786254883,3652814431
2021-01-29,23.302989959716797,24.179880142211914,22.114721298217773,22.7734432220459,22.7734432220459,3788470512
2021-01-30,22.773027420043945,23.9493408203125,22.232776641845703,23.59402847290039,23.59402847290039,2685935167
2021-01-31,23.596187591552734,24.53101348876953,22.17173194885254,22.598434448242188,22.598434448242188,2692563296
2021-02-01,22.595956802368164,23.149662017822266,21.70425033569336,22.839641571044922,22.839641571044922,2422414493
2021-02-02,22.839508056640625,24.114852905273438,22.794803619384766,23.713613510131836,23.713613510131836,2604058586
2021-02-03,23.706806182861328,25.440689086914062,23.57048225402832,25.073034286499023,25.073034286499023,3147392512
2021-02-04,25.07576560974121,25.972017288208008,22.988582611083984,24.49896240234375,24.49896240234375,3344787680
2021-02-05,24.50349998474121,26.899293899536133,24.50349998474121,26.363325119018555,26.363325119018555,3936072394
2021-02-06,26.3489990234375,26.722463607788086,24.468387603759766,25.04932975769043,25.04932975769043,3146238667
2021-02-07,25.049219131469727,25.27623748779297,23.085792541503906,24.79012107849121,24.79012107849121,2772921169
2021-02-08,24.781538009643555,25.94103240966797,24.062545776367188,25.45610237121582,25.45610237121582,3063771708
2021-02-09,25.456987380981445,27.8963623046875,25.004365921020508,27.594215393066406,27.594215393066406,3700778076
2021-02-10,27.59209442138672,28.602453231811523,25.690353393554688,26.859596252441406,26.859596252441406,4118325809
2021-02-11,26.85723114013672,28.44580078125,26.31255340576172,27.874238967895508,27.874238967895508,3098066261
2021-02-12,27.857929229736328,31.38100242614746,26.82828140258789,30.64073944091797,30.64073944091797,4140041014
2021-02-13,30.647441864013672,34.53685760498047,29.293598175048828,34.10197830200195,34.10197830200195,5124433887
2021-02-14,34.12268829345703,35.580501556396484,32.4645881652832,33.290321350097656,33.290321350097656,4767351611
2021-02-15,33.2679443359375,34.81749725341797,28.309467315673828,32.575897216796875,32.575897216796875,4824452129
2021-02-16,32.528564453125,33.22939682006836,30.96687889099121,31.973480224609375,31.973480224609375,3794728331
2021-02-17,31.97589874267578,32.587833404541016,30.046857833862305,32.256797790527344,32.256797790527344,3072709794
2021-02-18,32.25244140625,33.53372573852539,31.896072387695312,32.44149398803711,32.44149398803711,1726602703
2021-02-19,32.45512390136719,35.406982421875,31.57805061340332,34.7152099609375,34.7152099609375,2518517791
2021-02-20,34.711280822753906,36.828460693359375,32.63641357421875,34.10981750488281,34.10981750488281,3095945276
2021-02-21,34.07320785522461,35.23155975341797,33.4279899597168,34.152740478515625,34.152740478515625,1768919688
2021-02-22,34.15009689331055,34.16166687011719,25.66321563720703,31.530805587768555,31.530805587768555,3577738647
2021-02-23,31.522872924804688,31.54983139038086,21.19807243347168,25.800342559814453,25.800342559814453,5101235733
2021-02-24,25.82765007019043,29.178787231445312,24.645511627197266,28.086719512939453,28.086719512939453,3087989666
2021-02-25,28.073373794555664,28.55682945251465,24.59596061706543,24.668046951293945,24.668046951293945,2016768740
2021-02-26,24.73423194885254,26.948970794677734,23.761680603027344,25.187313079833984,25.187313079833984,170549323809
2021-02-27,25.19774627685547,27.390609741210938,24.906770706176758,26.235097885131836,26.235097885131836,1874410773
2021-02-28,26.23312759399414,26.753889083862305,23.075170516967773,24.663532257080078,24.663532257080078,2019851813
2021-03-01,24.672752380371094,27.652099609375,24.672752380371094,27.6070613861084,27.6070613861084,2279573087
2021-03-02,27.610774993896484,30.453392028808594,27.21218490600586,28.51118278503418,28.51118278503418,2745094103
2021-03-03,28.5073184967041,31.375930786132812,28.253589630126953,29.990028381347656,29.990028381347656,1999664567
2021-03-04,29.9621524810791,30.525611877441406,27.363000869750977,27.718738555908203,27.718738555908203,1935423706
2021-03-05,27.709379196166992,28.162181854248047,25.732032775878906,27.87541389465332,27.87541389465332,1739847948
2021-03-06,27.856069564819336,28.332921981811523,26.40821075439453,28.165103912353516,28.165103912353516,1130900770
2021-03-07,28.170188903808594,29.017667770385742,27.469318389892578,28.5482120513916,28.5482120513916,1305530074
2021-03-08,28.562780380249023,31.69816017150879,28.381433486938477,31.69816017150879,31.69816017150879,2212810142
2021-03-09,31.703248977661133,31.92976188659668,30.454853057861328,31.499252319335938,31.499252319335938,1630964651
2021-03-10,31.49477195739746,31.74357032775879,29.51637077331543,29.94671630859375,29.94671630859375,1606531493
2021-03-11,29.90898895263672,30.372329711914062,28.725658416748047,30.07517433166504,30.07517433166504,1537882621
2021-03-12,30.084863662719727,30.357812881469727,27.858810424804688,28.461523056030273,28.461523056030273,1435032009
2021-03-13,28.459606170654297,30.534563064575195,27.11136245727539,29.779226303100586,29.779226303100586,1739486182
2021-03-14,29.771163940429688,30.13971710205078,28.603076934814453,28.789424896240234,28.789424896240234,1062176149
2021-03-15,28.770273208618164,29.384750366210938,26.904203414916992,27.491762161254883,27.491762161254883,1557817115
2021-03-16,27.490459442138672,28.13727569580078,26.50393295288086,27.91741943359375,27.91741943359375,1213205843
2021-03-17,27.919166564941406,31.212373733520508,27.428632736206055,31.0097599029541,31.0097599029541,2339727784
2021-03-18,31.00084686279297,31.293094635009766,29.177444458007812,29.504812240600586,29.504812240600586,1427732613
2021-03-19,29.493976593017578,30.521860122680664,28.88075065612793,29.909875869750977,29.909875869750977,1116478173
2021-03-20,29.90140151977539,31.482114791870117,29.676925659179688,29.676925659179688,29.676925659179688,1199973273
2021-03-21,29.68050765991211,30.143035888671875,28.733928680419922,29.272838592529297,29.272838592529297,969809465
2021-03-22,29.278850555419922,29.42911720275879,27.39396095275879,27.398113250732422,27.398113250732422,1083074169
2021-03-23,27.386091232299805,27.99405860900879,26.759180068969727,26.915058135986328,26.915058135986328,1124961035
2021-03-24,26.905611038208008,27.895296096801758,24.261390686035156,25.053884506225586,25.053884506225586,1401912784
2021-03-25,25.02586555480957,26.634075164794922,24.61804962158203,25.696287155151367,25.696287155151367,1351900684
2021-03-26,25.688573837280273,27.458890914916992,25.456321716308594,27.401567459106445,27.401567459106445,1139989327
2021-03-27,27.400238037109375,27.505573272705078,26.082782745361328,26.87954330444336,26.87954330444336,783605885
2021-03-28,26.880783081054688,27.684080123901367,26.231775283813477,26.69699478149414,26.69699478149414,804341769
2021-03-29,26.698057174682617,28.521728515625,26.47917938232422,28.052568435668945,28.052568435668945,1122700330
