Date,Open,High,Low,Close,Adj Close,Volume
2020-12-31,1.2077460289001465,1.4175390005111694,1.1720850467681885,1.3943150043487549,1.3943150043487549,28701268
2021-01-01,1.393409013748169,1.4928710460662842,1.2979049682617188,1.3573219776153564,1.3573219776153564,37706129
2021-01-02,1.359320044517517,1.4274359941482544,1.3149900436401367,1.4096859693527222,1.4096859693527222,14795813
2021-01-03,1.4106320142745972,1.5759660005569458,1.4106320142745972,1.4727180004119873,1.4727180004119873,39055507
2021-01-04,1.4736340045928955,1.5610580444335938,1.3042939901351929,1.3836870193481445,1.3836870193481445,37590382
2021-01-05,1.3849279880523682,1.5178840160369873,1.3390729427337646,1.501966953277588,1.501966953277588,38167272
2021-01-06,1.4987900257110596,1.596634030342102,1.4174610376358032,1.5418570041656494,1.5418570041656494,29512733
2021-01-07,1.5426349639892578,1.56147301197052,1.489617943763733,1.497318983078003,1.497318983078003,26547488
2021-01-08,1.4970710277557373,1.9260610342025757,1.4321810007095337,1.715013027191162,1.715013027191162,29827524
2021-01-09,1.7296899557113647,1.8190549612045288,1.646116018295288,1.7648500204086304,1.7648500204086304,77594410
2021-01-10,1.7652950286865234,1.9387500286102295,1.637078046798706,1.7361630201339722,1.7361630201339722,49923204
2021-01-11,1.7385770082473755,1.7472809553146362,1.3517919778823853,1.4834280014038086,1.4834280014038086,43073514
2021-01-12,1.483441948890686,1.6162790060043335,1.4293659925460815,1.4334319829940796,1.4334319829940796,29861848
2021-01-13,1.4337010383605957,1.6070009469985962,1.3937480449676514,1.6064950227737427,1.6064950227737427,24489993
2021-01-14,1.6065629720687866,1.7665599584579468,1.5854740142822266,1.7178000211715698,1.7178000211715698,25201437
2021-01-15,1.7226890325546265,1.9078819751739502,1.699869990348816,1.8329479694366455,1.8329479694366455,52659488
2021-01-16,1.831423044204712,2.238759994506836,1.831423044204712,2.0950710773468018,2.0950710773468018,61167908
2021-01-17,2.0907020568847656,2.7403910160064697,2.015376091003418,2.506819009780884,2.506819009780884,119153078
2021-01-18,2.505139112472534,2.644637107849121,2.3257110118865967,2.4089109897613525,2.4089109897613525,43885425
2021-01-19,2.409274101257324,2.474558115005493,2.1777799129486084,2.1777799129486084,2.1777799129486084,35174742
2021-01-20,2.170973062515259,2.5620009899139404,2.120059013366699,2.4869658946990967,2.4869658946990967,86392041
2021-01-21,2.488024950027466,2.554107904434204,2.1434099674224854,2.1690499782562256,2.1690499782562256,57214223
2021-01-22,2.165127992630005,2.516191005706787,2.0096449851989746,2.366408109664917,2.366408109664917,50446877
2021-01-23,2.366874933242798,2.5244948863983154,2.325040102005005,2.3682870864868164,2.3682870864868164,23419374
